x,y,z,Cell Type
0.0689141,0.405418,-0.0481221,Capillary Endothelial
0.0573013,0.426261,-0.0460844,Capillary Endothelial
0.0222551,0.427955,-0.0751294,Capillary Endothelial
0.064197,0.41251,-0.0487318,Capillary Endothelial
0.0378159,0.426473,-0.0413759,Capillary Endothelial
0.0604797,0.40913,-0.0353376,Capillary Endothelial
0.0661166,0.419377,-0.0398566,Capillary Endothelial
0.0563891,0.407038,-0.0394,Capillary Endothelial
0.0656701,0.427599,-0.0330141,Capillary Endothelial
0.0636529,0.423471,-0.0320007,Capillary Endothelial
0.0782746,0.412541,-0.0304037,Capillary Endothelial
0.0750558,0.421909,-0.0240282,Capillary Endothelial
0.0472043,0.403572,-0.0593107,Capillary Endothelial
0.0303899,0.426853,-0.0533964,Capillary Endothelial
0.0635276,0.398631,-0.0506269,Capillary Endothelial
0.0620787,0.423147,-0.020923,Capillary Endothelial
0.0294695,0.45338,-0.0508306,Capillary Endothelial
0.0681846,0.414013,-0.0357773,Capillary Endothelial
0.0494149,0.438395,-0.0352559,Capillary Endothelial
0.0202227,0.418231,-0.0703601,Capillary Endothelial
0.0334316,0.43168,-0.038086,Capillary Endothelial
0.0494488,0.413314,-0.0575461,Capillary Endothelial
0.0743906,0.425111,-0.0400675,Capillary Endothelial
0.0533711,0.42002,-0.0510171,Capillary Endothelial
0.0389267,0.441792,-0.0538215,Capillary Endothelial
0.0661919,0.40963,-0.0446434,Capillary Endothelial
0.045648,0.443609,-0.0292712,Capillary Endothelial
0.0726379,0.415164,-0.0491236,Capillary Endothelial
0.046632,0.4421,-0.0462929,Capillary Endothelial
0.0457221,0.437585,-0.043534,Capillary Endothelial
0.0670365,0.403258,-0.0346095,Capillary Endothelial
0.0314109,0.446701,-0.0370806,Capillary Endothelial
0.0654688,0.402241,-0.0384411,Capillary Endothelial
0.0237061,0.434184,-0.0451259,Capillary Endothelial
0.0297539,0.409113,-0.0664862,Capillary Endothelial
0.0465999,0.441542,-0.048816,Capillary Endothelial
0.0767143,0.420474,-0.0396333,Capillary Endothelial
0.0214921,0.432165,-0.0495479,Capillary Endothelial
0.0537168,0.414731,-0.0535133,Capillary Endothelial
0.0335915,0.423257,-0.063306,Capillary Endothelial
0.0531883,0.437726,-0.032688,Capillary Endothelial
0.0510938,0.420531,-0.0285191,Capillary Endothelial
0.0358356,0.427423,-0.0559264,Capillary Endothelial
0.0384279,0.404497,-0.0530844,Capillary Endothelial
0.0521178,0.422089,-0.0354541,Capillary Endothelial
0.0698845,0.429186,-0.035915,Capillary Endothelial
0.0609897,0.399102,-0.047921,Capillary Endothelial
0.0604538,0.423337,-0.0297047,Capillary Endothelial
0.0744701,0.397645,-0.0443415,Capillary Endothelial
0.0288483,0.414437,-0.0602118,Capillary Endothelial
0.0486449,0.437324,-0.0462597,Capillary Endothelial
0.0523907,0.415968,-0.0470759,Capillary Endothelial
0.0343148,0.432548,-0.0474694,Capillary Endothelial
0.0359948,0.436095,-0.0348057,Capillary Endothelial
0.0446973,0.44532,-0.0519235,Capillary Endothelial
0.0454979,0.429152,-0.0333077,Capillary Endothelial
0.0689654,0.427624,-0.0261933,Capillary Endothelial
0.0436259,0.433593,-0.0355128,Capillary Endothelial
0.0408301,0.42075,-0.0438594,Capillary Endothelial
0.0402189,0.418515,-0.0435202,Capillary Endothelial
0.058871,0.432857,-0.0399221,Capillary Endothelial
0.0674124,0.416156,-0.0514092,Capillary Endothelial
0.037086,0.431904,-0.0573132,Capillary Endothelial
0.0253182,0.431673,-0.0416904,Capillary Endothelial
0.0614524,0.403245,-0.0431501,Capillary Endothelial
0.0443294,0.416829,-0.0437573,Capillary Endothelial
0.0279436,0.449428,-0.0393997,Capillary Endothelial
0.0266649,0.419009,-0.0513366,Capillary Endothelial
0.0650629,0.418267,-0.0414167,Capillary Endothelial
0.0573836,0.428373,-0.0456499,Capillary Endothelial
0.0686236,0.420552,-0.0446769,Capillary Endothelial
0.0521085,0.425364,-0.0275469,Capillary Endothelial
0.0217898,0.427536,-0.0499826,Capillary Endothelial
0.048093,0.40842,-0.0426081,Capillary Endothelial
0.0422448,0.442287,-0.0502378,Capillary Endothelial
0.0409878,0.41654,-0.0404086,Capillary Endothelial
0.063372,0.416462,-0.0379992,Capillary Endothelial
0.0579715,0.423574,-0.0314271,Capillary Endothelial
0.0421463,0.424581,-0.0535066,Capillary Endothelial
0.069616,0.428616,-0.0397077,Capillary Endothelial
0.0454869,0.432496,-0.0223743,Capillary Endothelial
0.032672,0.415812,-0.0444843,Capillary Endothelial
0.028911,0.436812,-0.0422413,Capillary Endothelial
0.0248582,0.446631,-0.0416618,Capillary Endothelial
0.0715847,0.414376,-0.0471087,Capillary Endothelial
0.0389379,0.424631,-0.0566616,Capillary Endothelial
0.0371943,0.426928,-0.0436281,Capillary Endothelial
0.0674186,0.427973,-0.0239925,Capillary Endothelial
0.0686247,0.417581,-0.0249349,Capillary Endothelial
0.0237113,0.430797,-0.0445057,Capillary Endothelial
0.0407114,0.431799,-0.0417406,Capillary Endothelial
0.055712,0.4159,-0.0440573,Capillary Endothelial
0.0461255,0.414853,-0.0620902,Capillary Endothelial
0.0271294,0.423225,-0.0567876,Capillary Endothelial
0.040314,0.425976,-0.0613433,Capillary Endothelial
0.0316808,0.420754,-0.0476851,Capillary Endothelial
0.0757063,0.41668,-0.0374306,Capillary Endothelial
0.0326154,0.448339,-0.0390578,Capillary Endothelial
0.0382711,0.436951,-0.0438246,Capillary Endothelial
0.0680473,0.427222,-0.0405585,Capillary Endothelial
0.0307692,0.440033,-0.036408,Capillary Endothelial
0.0504301,0.437746,-0.0382887,Capillary Endothelial
0.0162687,0.414411,-0.0568565,Capillary Endothelial
0.0172895,0.424788,-0.0626226,Capillary Endothelial
0.0544474,0.419445,-0.0490843,Capillary Endothelial
0.0385456,0.449518,-0.0403295,Capillary Endothelial
0.0388293,0.433023,-0.0386785,Capillary Endothelial
0.0553673,0.431249,-0.0487598,Capillary Endothelial
0.0409327,0.447141,-0.0515616,Capillary Endothelial
0.0581175,0.401051,-0.0496613,Capillary Endothelial
0.0488982,0.408666,-0.0464334,Capillary Endothelial
0.0581937,0.424907,-0.0272504,Capillary Endothelial
0.0562795,0.415391,-0.0386792,Capillary Endothelial
0.0443605,0.404494,-0.0605273,Capillary Endothelial
0.0269253,0.418345,-0.0645334,Capillary Endothelial
0.0731491,0.423344,-0.0357526,Capillary Endothelial
0.066947,0.424508,-0.0307418,Capillary Endothelial
0.0553924,0.444201,-0.0427711,Capillary Endothelial
0.0371157,0.425493,-0.0436712,Capillary Endothelial
0.0562262,0.406888,-0.0538815,Capillary Endothelial
0.0441122,0.448723,-0.0450228,Capillary Endothelial
0.0666075,0.409346,-0.0351093,Capillary Endothelial
0.0545287,0.410341,-0.0467323,Capillary Endothelial
0.0519525,0.409225,-0.0532872,Capillary Endothelial
0.0391062,0.430088,-0.0600025,Capillary Endothelial
0.0525443,0.442627,-0.0232243,Capillary Endothelial
0.024036,0.41545,-0.0703996,Capillary Endothelial
0.0220486,0.426747,-0.062302,Capillary Endothelial
0.020345,0.419693,-0.0542323,Capillary Endothelial
0.0715721,0.417348,-0.0291926,Capillary Endothelial
0.0519885,0.428361,-0.0341817,Capillary Endothelial
0.0380607,0.445448,-0.050075,Capillary Endothelial
0.0664839,0.426337,-0.0290404,Capillary Endothelial
0.0725513,0.412792,-0.0232442,Capillary Endothelial
0.0318125,0.443664,-0.0448536,Capillary Endothelial
0.0419005,0.444869,-0.0466051,Capillary Endothelial
0.0370395,0.414627,-0.0591708,Capillary Endothelial
0.0350609,0.443152,-0.0418177,Capillary Endothelial
0.0686144,0.429888,-0.0350179,Capillary Endothelial
0.0557183,0.418962,-0.0408344,Capillary Endothelial
0.0582091,0.425166,-0.0361923,Capillary Endothelial
0.0379568,0.434117,-0.0457745,Capillary Endothelial
0.0459964,0.443941,-0.0268696,Capillary Endothelial
0.0502971,0.424318,-0.0618028,Capillary Endothelial
0.0448484,0.438256,-0.029837,Capillary Endothelial
0.0565527,0.400554,-0.052479,Capillary Endothelial
0.0506361,0.435355,-0.0271399,Capillary Endothelial
0.0763303,0.402376,-0.0434464,Capillary Endothelial
0.0705544,0.428374,-0.025136,Capillary Endothelial
0.0440856,0.4352,-0.0497216,Capillary Endothelial
0.0482657,0.429147,-0.0442575,Capillary Endothelial
0.0462943,0.428389,-0.0501075,Capillary Endothelial
0.0235002,0.421776,-0.0530966,Capillary Endothelial
0.0711853,0.403635,-0.0431095,Capillary Endothelial
0.0199882,0.429679,-0.0707379,Capillary Endothelial
0.0693466,0.426564,-0.0355002,Capillary Endothelial
0.0456349,0.443334,-0.0294012,Capillary Endothelial
0.0404404,0.418613,-0.0551467,Capillary Endothelial
0.0579512,0.412421,-0.0557079,Capillary Endothelial
0.0483084,0.45414,-0.0280576,Capillary Endothelial
0.0288942,0.444648,-0.05315,Capillary Endothelial
0.0760303,0.412009,-0.0251465,Capillary Endothelial
0.0322036,0.434071,-0.0430067,Capillary Endothelial
0.0368754,0.442711,-0.0379947,Capillary Endothelial
0.0645307,0.409507,-0.0454968,Capillary Endothelial
0.0522091,0.441426,-0.0324637,Capillary Endothelial
0.0535963,0.41942,-0.0404109,Capillary Endothelial
0.0189938,0.430345,-0.0519014,Capillary Endothelial
0.0341938,0.434655,-0.057832,Capillary Endothelial
0.0409767,0.403267,-0.0582058,Capillary Endothelial
0.0475845,0.412879,-0.0357276,Capillary Endothelial
0.0567884,0.404556,-0.0396859,Capillary Endothelial
0.0581112,0.424872,-0.0227979,Capillary Endothelial
0.0587185,0.433376,-0.019203,Capillary Endothelial
0.0474709,0.431568,-0.046093,Capillary Endothelial
0.0694715,0.428689,-0.0281019,Capillary Endothelial
0.0321406,0.436133,-0.0471334,Capillary Endothelial
0.0473055,0.433904,-0.0513627,Capillary Endothelial
0.0640389,0.410515,-0.0290994,Capillary Endothelial
0.0194063,0.415134,-0.066514,Capillary Endothelial
0.0643298,0.413631,-0.0315287,Capillary Endothelial
0.0508306,0.433536,-0.0501222,Capillary Endothelial
0.0222483,0.428619,-0.0470377,Capillary Endothelial
0.0638218,0.43469,-0.02114,Capillary Endothelial
0.0360255,0.437917,-0.0303987,Capillary Endothelial
0.0378282,0.437882,-0.0415177,Capillary Endothelial
0.0504961,0.441446,-0.0340364,Capillary Endothelial
0.0208063,0.425377,-0.0757274,Capillary Endothelial
0.0513653,0.432849,-0.0367314,Capillary Endothelial
0.0453734,0.415975,-0.057992,Capillary Endothelial
0.046935,0.407679,-0.0552344,Capillary Endothelial
0.0227068,0.419561,-0.0668149,Capillary Endothelial
0.040141,0.435269,-0.0491001,Capillary Endothelial
0.0619106,0.400734,-0.0388323,Capillary Endothelial
0.0717764,0.414101,-0.0314387,Capillary Endothelial
0.0580607,0.41733,-0.0449955,Capillary Endothelial
0.0497296,0.408107,-0.0513494,Capillary Endothelial
0.0612406,0.425541,-0.0359764,Capillary Endothelial
0.0759129,0.407351,-0.0392485,Capillary Endothelial
0.0619442,0.439186,-0.0403603,Capillary Endothelial
0.0455583,0.425796,-0.0306996,Capillary Endothelial
0.0617074,0.418567,-0.0508832,Capillary Endothelial
0.0308771,0.439288,-0.0430449,Capillary Endothelial
0.030961,0.424174,-0.0600403,Capillary Endothelial
0.0736803,0.422947,-0.0305098,Capillary Endothelial
0.0276981,0.448401,-0.0450566,Capillary Endothelial
0.033665,0.45534,-0.0517412,Capillary Endothelial
0.0378131,0.434102,-0.057518,Capillary Endothelial
0.0385414,0.450168,-0.0323088,Capillary Endothelial
0.03215,0.403985,-0.0611741,Capillary Endothelial
0.0669285,0.419682,-0.0441646,Capillary Endothelial
0.0413199,0.433333,-0.0411209,Capillary Endothelial
0.0715258,0.410165,-0.0346825,Capillary Endothelial
0.0374251,0.445731,-0.048498,Capillary Endothelial
0.02987,0.409808,-0.0601064,Capillary Endothelial
0.03028,0.425136,-0.0702206,Capillary Endothelial
0.0273905,0.415204,-0.0693617,Capillary Endothelial
0.0527799,0.43061,-0.0432814,Capillary Endothelial
0.060616,0.428045,-0.023141,Capillary Endothelial
0.0236928,0.408375,-0.0670624,Capillary Endothelial
0.0763418,0.406555,-0.0394373,Capillary Endothelial
0.0554888,0.422482,-0.0395374,Capillary Endothelial
0.0487692,0.416932,-0.0441504,Capillary Endothelial
0.0235415,0.43546,-0.0510997,Capillary Endothelial
0.0599613,0.413446,-0.0265974,Capillary Endothelial
0.0392588,0.446209,-0.0460315,Capillary Endothelial
0.0305582,0.410062,-0.0639377,Capillary Endothelial
0.0510678,0.40478,-0.0516428,Capillary Endothelial
0.0387977,0.417846,-0.0504278,Capillary Endothelial
0.0644323,0.410392,-0.047335,Capillary Endothelial
0.0768442,0.40819,-0.0407399,Capillary Endothelial
0.0557725,0.431849,-0.0212629,Capillary Endothelial
0.0175661,0.429804,-0.0692403,Capillary Endothelial
0.0667463,0.410575,-0.0534749,Capillary Endothelial
0.0554335,0.437485,-0.0428,Capillary Endothelial
0.0250672,0.408991,-0.0581615,Capillary Endothelial
0.0770644,0.412181,-0.0267433,Capillary Endothelial
0.0353726,0.447287,-0.0428109,Capillary Endothelial
0.0372638,0.429664,-0.0490972,Capillary Endothelial
0.0252515,0.444851,-0.0524429,Capillary Endothelial
0.0464784,0.436878,-0.0437753,Capillary Endothelial
0.0295317,0.45209,-0.0413599,Capillary Endothelial
0.028902,0.432554,-0.0565904,Capillary Endothelial
0.0441151,0.410611,-0.0589416,Capillary Endothelial
0.0474149,0.411173,-0.0483956,Capillary Endothelial
0.0361846,0.44923,-0.0520039,Capillary Endothelial
0.0283811,0.409021,-0.0589956,Capillary Endothelial
0.0528088,0.411707,-0.0574244,Capillary Endothelial
0.0464102,0.437032,-0.0297559,Capillary Endothelial
0.0547362,0.416324,-0.0521656,Capillary Endothelial
0.072049,0.416427,-0.0253297,Capillary Endothelial
0.0468926,0.418618,-0.0344121,Capillary Endothelial
0.0608551,0.403435,-0.0401941,Capillary Endothelial
0.0697255,0.411737,-0.03581,Capillary Endothelial
0.036261,0.453341,-0.054699,Capillary Endothelial
0.0596069,0.410399,-0.0385394,Capillary Endothelial
0.0477467,0.438725,-0.0229628,Capillary Endothelial
0.0505243,0.410083,-0.050652,Capillary Endothelial
0.0249841,0.425565,-0.0718055,Capillary Endothelial
0.0298311,0.423129,-0.0479205,Capillary Endothelial
0.0429784,0.419144,-0.0531582,Capillary Endothelial
0.0334444,0.426003,-0.0540006,Capillary Endothelial
0.0642316,0.424922,-0.0391352,Capillary Endothelial
0.0647669,0.407662,-0.0436681,Capillary Endothelial
0.0265847,0.420021,-0.0530748,Capillary Endothelial
0.0312131,0.426159,-0.0433872,Capillary Endothelial
0.0583181,0.421437,-0.0406192,Capillary Endothelial
0.0545549,0.405044,-0.0389299,Capillary Endothelial
0.0528208,0.442524,-0.0252013,Capillary Endothelial
0.0505942,0.420571,-0.0468766,Capillary Endothelial
0.0550915,0.415543,-0.0504358,Capillary Endothelial
0.0178601,0.427619,-0.0640701,Capillary Endothelial
0.0482393,0.443124,-0.0436306,Capillary Endothelial
0.051155,0.427654,-0.0441721,Capillary Endothelial
0.0438876,0.424904,-0.0574515,Capillary Endothelial
0.0275108,0.428379,-0.0661563,Capillary Endothelial
0.0476341,0.41231,-0.0510329,Capillary Endothelial
0.0640818,0.43655,-0.0413228,Capillary Endothelial
0.0255819,0.424382,-0.0536676,Capillary Endothelial
0.0504134,0.420661,-0.0304313,Capillary Endothelial
0.0528248,0.423231,-0.0243786,Capillary Endothelial
0.0605923,0.421688,-0.0220044,Capillary Endothelial
0.0528152,0.417887,-0.0504372,Capillary Endothelial
0.026182,0.435612,-0.0537618,Capillary Endothelial
0.0230301,0.428545,-0.0517991,Capillary Endothelial
0.0269822,0.426582,-0.064966,Capillary Endothelial
0.0453293,0.438017,-0.0293966,Capillary Endothelial
0.0718065,0.415286,-0.040747,Capillary Endothelial
0.0324335,0.449534,-0.0398084,Capillary Endothelial
0.0316316,0.414958,-0.0495989,Capillary Endothelial
0.0545841,0.416558,-0.0416727,Capillary Endothelial
0.0551245,0.399336,-0.0517467,Capillary Endothelial
0.0778994,0.411547,-0.0243566,Capillary Endothelial
0.0235239,0.441534,-0.0464624,Capillary Endothelial
0.05928,0.438262,-0.0314132,Capillary Endothelial
0.0531702,0.41922,-0.042255,Capillary Endothelial
0.0513641,0.420375,-0.0534444,Capillary Endothelial
0.0401979,0.42419,-0.0445228,Capillary Endothelial
0.0419304,0.408504,-0.0603131,Capillary Endothelial
0.0496946,0.420294,-0.0302486,Capillary Endothelial
0.048178,0.420686,-0.0596006,Capillary Endothelial
0.0564693,0.418728,-0.0260466,Capillary Endothelial
0.075332,0.412236,-0.0317122,Capillary Endothelial
0.0754999,0.42731,-0.0382615,Capillary Endothelial
0.0254052,0.422388,-0.0487911,Capillary Endothelial
0.0299927,0.410134,-0.0574499,Capillary Endothelial
0.0247443,0.40898,-0.0580776,Capillary Endothelial
0.0430792,0.421474,-0.0621263,Capillary Endothelial
0.0505371,0.421408,-0.0500442,Capillary Endothelial
0.0727534,0.4264,-0.0238665,Capillary Endothelial
0.0538504,0.424308,-0.0296712,Capillary Endothelial
0.0713612,0.432314,-0.0381881,Capillary Endothelial
0.054295,0.403337,-0.0463831,Capillary Endothelial
0.0474387,0.439633,-0.0479357,Capillary Endothelial
0.0625743,0.399902,-0.0465329,Capillary Endothelial
0.0584171,0.421034,-0.0303519,Capillary Endothelial
0.058907,0.422575,-0.0451812,Capillary Endothelial
0.036119,0.440276,-0.0349084,Capillary Endothelial
0.024788,0.425626,-0.0726378,Capillary Endothelial
0.078051,0.412189,-0.0418146,Capillary Endothelial
0.0337402,0.453871,-0.0418314,Capillary Endothelial
0.0783074,0.404991,-0.036072,Capillary Endothelial
0.0397919,0.449919,-0.0538008,Capillary Endothelial
0.0193249,0.427067,-0.0594617,Capillary Endothelial
0.0784412,0.40986,-0.0259294,Capillary Endothelial
0.0303373,0.419576,-0.0619278,Capillary Endothelial
0.0530575,0.430937,-0.0282117,Capillary Endothelial
0.0206306,0.4174,-0.0552399,Capillary Endothelial
0.0694628,0.405305,-0.0394876,Capillary Endothelial
0.0392737,0.44091,-0.0323438,Capillary Endothelial
0.0581499,0.428202,-0.024227,Capillary Endothelial
0.0223535,0.425748,-0.0465986,Capillary Endothelial
0.0650647,0.413066,-0.0542238,Capillary Endothelial
0.0587854,0.425173,-0.0405558,Capillary Endothelial
0.0191223,0.418474,-0.0665494,Capillary Endothelial
0.0426672,0.421717,-0.0658273,Capillary Endothelial
0.0627858,0.414425,-0.027389,Capillary Endothelial
0.0493807,0.435315,-0.0406679,Capillary Endothelial
0.0654211,0.424804,-0.0342945,Capillary Endothelial
0.0766154,0.413403,-0.0442377,Capillary Endothelial
0.0501428,0.402926,-0.0445322,Capillary Endothelial
0.0565128,0.429143,-0.0347415,Capillary Endothelial
0.0370848,0.427365,-0.0380976,Capillary Endothelial
0.0645019,0.417187,-0.0293296,Capillary Endothelial
0.036404,0.4304,-0.0441429,Capillary Endothelial
0.0738454,0.398974,-0.0381811,Capillary Endothelial
0.0447938,0.437642,-0.035239,Capillary Endothelial
0.0512807,0.41137,-0.0517869,Capillary Endothelial
0.0532846,0.407411,-0.0423281,Capillary Endothelial
0.0294282,0.434901,-0.0447963,Capillary Endothelial
0.0477055,0.442462,-0.0266891,Capillary Endothelial
0.018796,0.431717,-0.0578137,Capillary Endothelial
0.0345042,0.432781,-0.0413914,Capillary Endothelial
0.0493367,0.410596,-0.0581305,Capillary Endothelial
0.0385933,0.434623,-0.0303975,Capillary Endothelial
0.0310241,0.426502,-0.0551516,Capillary Endothelial
0.0254824,0.413793,-0.0690908,Capillary Endothelial
0.0470942,0.437254,-0.0344176,Capillary Endothelial
0.0430186,0.435591,-0.0248714,Capillary Endothelial
0.0495884,0.443163,-0.0452665,Capillary Endothelial
0.0554271,0.433586,-0.0481282,Capillary Endothelial
0.046736,0.404072,-0.0483787,Capillary Endothelial
0.064754,0.42949,-0.0340211,Capillary Endothelial
0.045699,0.413059,-0.0456256,Capillary Endothelial
0.0521982,0.424682,-0.0528542,Capillary Endothelial
0.0484257,0.441136,-0.0254445,Capillary Endothelial
0.0409277,0.414829,-0.0515639,Capillary Endothelial
0.0613423,0.404809,-0.0401808,Capillary Endothelial
0.0604788,0.413971,-0.0399912,Capillary Endothelial
0.0584435,0.42893,-0.0252061,Capillary Endothelial
0.0615244,0.43374,-0.028075,Capillary Endothelial
0.0286959,0.413385,-0.0619381,Capillary Endothelial
0.0541538,0.440508,-0.0401361,Capillary Endothelial
0.0552349,0.420205,-0.0535353,Capillary Endothelial
0.040355,0.440334,-0.0499375,Capillary Endothelial
0.0630809,0.415426,-0.0565301,Capillary Endothelial
0.0694246,0.413543,-0.023634,Capillary Endothelial
0.0653476,0.409899,-0.0495986,Capillary Endothelial
0.0358832,0.439352,-0.0548905,Capillary Endothelial
0.0617675,0.409793,-0.0402388,Capillary Endothelial
0.0475336,0.439886,-0.0482381,Capillary Endothelial
0.05424,0.423191,-0.0359601,Capillary Endothelial
0.0504275,0.434468,-0.0315876,Capillary Endothelial
0.0644956,0.421421,-0.0272169,Capillary Endothelial
0.0413263,0.448004,-0.0375853,Capillary Endothelial
0.0212026,0.408654,-0.0702477,Capillary Endothelial
0.0351671,0.453278,-0.0480302,Capillary Endothelial
0.0452437,0.443845,-0.0357477,Capillary Endothelial
0.0339629,0.423959,-0.0573113,Capillary Endothelial
0.0426036,0.439419,-0.0400902,Capillary Endothelial
0.0503532,0.433771,-0.0489427,Capillary Endothelial
0.0419678,0.419816,-0.0591689,Capillary Endothelial
0.0625502,0.432601,-0.0363012,Capillary Endothelial
0.0632587,0.423248,-0.0403074,Capillary Endothelial
0.0397547,0.420434,-0.0634535,Capillary Endothelial
0.0478065,0.428577,-0.0457013,Capillary Endothelial
0.0682351,0.430085,-0.0252923,Capillary Endothelial
0.045681,0.4145,-0.0595265,Capillary Endothelial
0.0287205,0.412665,-0.0540486,Capillary Endothelial
0.0489256,0.443481,-0.0394295,Capillary Endothelial
0.0529386,0.423967,-0.0432818,Capillary Endothelial
0.0795415,0.411938,-0.0384768,Capillary Endothelial
0.042679,0.430081,-0.0489545,Capillary Endothelial
0.0230142,0.430535,-0.0615445,Capillary Endothelial
0.067901,0.427055,-0.0351914,Capillary Endothelial
0.0569897,0.438792,-0.0304398,Capillary Endothelial
0.0747115,0.423717,-0.0306945,Capillary Endothelial
0.07163,0.403357,-0.0446027,Capillary Endothelial
0.0620908,0.425837,-0.0333656,Capillary Endothelial
0.0629695,0.410082,-0.036124,Capillary Endothelial
0.0623974,0.409401,-0.0517638,Capillary Endothelial
0.0701124,0.419622,-0.025327,Capillary Endothelial
0.0413752,0.427297,-0.034194,Capillary Endothelial
0.0246512,0.409262,-0.0639706,Capillary Endothelial
0.0478492,0.417306,-0.0371571,Capillary Endothelial
0.0759638,0.411151,-0.0423321,Capillary Endothelial
0.0320515,0.437991,-0.050387,Capillary Endothelial
0.0509323,0.425113,-0.0395037,Capillary Endothelial
0.0401156,0.420703,-0.0433961,Capillary Endothelial
0.0405944,0.442087,-0.051325,Capillary Endothelial
