x,y,z,Cell Type
0.0536209,0.430571,-0.010536,Capillary Endothelial
0.0449155,0.454631,-0.0142009,Capillary Endothelial
0.018272,0.46162,-0.0204511,Capillary Endothelial
0.0496756,0.426224,-0.0100123,Capillary Endothelial
0.0107681,0.421085,-0.0107062,Capillary Endothelial
0.0569367,0.406459,-0.019332,Capillary Endothelial
0.0520936,0.453134,-0.0262179,Capillary Endothelial
0.0611614,0.442005,-0.0168527,Capillary Endothelial
0.0089642,0.418711,-0.0121449,Capillary Endothelial
0.0276931,0.400757,-0.0422956,Capillary Endothelial
0.0594909,0.431454,-0.0234731,Capillary Endothelial
0.0287913,0.477532,-0.044357,Capillary Endothelial
0.0302155,0.472715,-0.018216,Capillary Endothelial
0.0211168,0.478299,-0.0470976,Capillary Endothelial
0.019339,0.40403,-0.0584045,Capillary Endothelial
0.0119049,0.439315,-0.0158658,Capillary Endothelial
0.0448829,0.473266,-0.0323351,Capillary Endothelial
0.0287691,0.439806,-0.0124787,Capillary Endothelial
0.0399704,0.466128,-0.0393844,Capillary Endothelial
0.0152832,0.478811,-0.0411401,Capillary Endothelial
0.0318197,0.448393,-0.0110079,Capillary Endothelial
0.0417391,0.396289,-0.0478733,Capillary Endothelial
0.0541627,0.455844,-0.0264207,Capillary Endothelial
-0.00266997,0.420086,-0.0206373,Capillary Endothelial
0.0757897,0.400343,-0.03152,Capillary Endothelial
0.0184402,0.445642,-0.0130315,Capillary Endothelial
0.0596794,0.408391,-0.0310121,Capillary Endothelial
0.0715171,0.391387,-0.0475758,Capillary Endothelial
0.0220125,0.493528,-0.0285562,Capillary Endothelial
0.022399,0.415232,-0.011354,Capillary Endothelial
0.0411635,0.402589,-0.0507288,Capillary Endothelial
0.0149885,0.468156,-0.0208559,Capillary Endothelial
0.0482739,0.433138,-0.00859898,Capillary Endothelial
0.0185821,0.424411,-0.0564667,Capillary Endothelial
0.0117777,0.460178,-0.0289976,Capillary Endothelial
0.0378728,0.446064,-0.0318044,Capillary Endothelial
0.0273014,0.396371,-0.0534242,Capillary Endothelial
0.0690201,0.421454,-0.0222287,Capillary Endothelial
0.0399839,0.407224,-0.0174919,Capillary Endothelial
0.0414011,0.398011,-0.0389703,Capillary Endothelial
0.0528686,0.420601,-0.0297348,Capillary Endothelial
0.0274055,0.487587,-0.0428345,Capillary Endothelial
0.0164921,0.446483,-0.0166976,Capillary Endothelial
0.0676688,0.396052,-0.046833,Capillary Endothelial
0.0368126,0.446863,-0.0124508,Capillary Endothelial
0.0709351,0.390598,-0.0286672,Capillary Endothelial
0.0410932,0.406564,-0.0456393,Capillary Endothelial
0.0657105,0.39355,-0.0502844,Capillary Endothelial
0.0604804,0.399448,-0.0201068,Capillary Endothelial
0.0258203,0.40624,-0.0174606,Capillary Endothelial
0.0173717,0.401898,-0.0381754,Capillary Endothelial
0.0257109,0.425379,-0.0451296,Capillary Endothelial
0.0317225,0.453558,-0.0390265,Capillary Endothelial
0.00333565,0.40311,-0.0347074,Capillary Endothelial
0.0492676,0.398237,-0.0420592,Capillary Endothelial
0.0301074,0.403523,-0.0160405,Capillary Endothelial
0.0738546,0.399596,-0.0306913,Capillary Endothelial
0.0716923,0.41115,-0.0231529,Capillary Endothelial
0.0786673,0.401411,-0.0309978,Capillary Endothelial
0.0501157,0.397297,-0.0341798,Capillary Endothelial
0.0332461,0.405919,-0.0238078,Capillary Endothelial
0.0301539,0.409,-0.0193487,Capillary Endothelial
0.0287965,0.468185,-0.0150949,Capillary Endothelial
0.0112129,0.437151,-0.0127546,Capillary Endothelial
0.0536944,0.401437,-0.0493479,Capillary Endothelial
0.069347,0.396139,-0.0262995,Capillary Endothelial
0.0339533,0.398292,-0.0318973,Capillary Endothelial
0.0647702,0.407934,-0.0206796,Capillary Endothelial
0.0240204,0.407226,-0.0170806,Capillary Endothelial
0.066988,0.403232,-0.0284846,Capillary Endothelial
0.053726,0.394247,-0.0380515,Capillary Endothelial
0.0563194,0.399697,-0.0507604,Capillary Endothelial
0.0589954,0.437784,-0.0202739,Capillary Endothelial
0.0604929,0.455536,-0.0228697,Capillary Endothelial
0.0479552,0.434004,-0.0212732,Capillary Endothelial
0.0243734,0.441359,-0.0126943,Capillary Endothelial
0.0398285,0.453097,-0.010822,Capillary Endothelial
0.0752322,0.397713,-0.0435041,Capillary Endothelial
0.0599035,0.395089,-0.043363,Capillary Endothelial
0.0180179,0.467426,-0.017307,Capillary Endothelial
0.0313664,0.42252,-0.0397228,Capillary Endothelial
0.0321137,0.482527,-0.0253958,Capillary Endothelial
0.0441368,0.428835,-0.0102855,Capillary Endothelial
0.035679,0.433086,-0.00968964,Capillary Endothelial
0.0602942,0.39415,-0.0255333,Capillary Endothelial
0.0503505,0.415096,-0.0183564,Capillary Endothelial
0.054111,0.415414,-0.0150341,Capillary Endothelial
0.0171664,0.423647,-0.0597781,Capillary Endothelial
0.0263643,0.405161,-0.033621,Capillary Endothelial
0.0178203,0.419197,-0.05785,Capillary Endothelial
0.066705,0.396838,-0.024202,Capillary Endothelial
0.0129123,0.45464,-0.0247521,Capillary Endothelial
0.0530883,0.461956,-0.0263285,Capillary Endothelial
0.0115377,0.49333,-0.0311678,Capillary Endothelial
0.0435346,0.396997,-0.0261556,Capillary Endothelial
0.0544388,0.436201,-0.0134556,Capillary Endothelial
0.0492839,0.392909,-0.041084,Capillary Endothelial
0.028977,0.439352,-0.0406755,Capillary Endothelial
0.00964337,0.401831,-0.0494115,Capillary Endothelial
0.0154726,0.473332,-0.0200544,Capillary Endothelial
0.0385013,0.400817,-0.0269782,Capillary Endothelial
0.0143388,0.437978,-0.0122566,Capillary Endothelial
0.055571,0.422928,-0.0213079,Capillary Endothelial
0.0549204,0.432958,-0.0150702,Capillary Endothelial
0.0416788,0.438234,-0.00784885,Capillary Endothelial
0.0417835,0.434888,-0.0259557,Capillary Endothelial
0.0589187,0.451046,-0.023549,Capillary Endothelial
0.0599018,0.449105,-0.0228244,Capillary Endothelial
0.00582891,0.447961,-0.022342,Capillary Endothelial
0.0110604,0.443723,-0.0200275,Capillary Endothelial
0.0731923,0.410895,-0.0223212,Capillary Endothelial
0.0402014,0.461057,-0.0145849,Capillary Endothelial
0.0518954,0.461083,-0.0209911,Capillary Endothelial
0.0395446,0.43313,-0.0300851,Capillary Endothelial
0.0554014,0.429026,-0.0151528,Capillary Endothelial
0.0486765,0.443214,-0.0112198,Capillary Endothelial
0.0827438,0.398555,-0.0259115,Capillary Endothelial
0.036683,0.409799,-0.0139064,Capillary Endothelial
0.0393758,0.396843,-0.0452398,Capillary Endothelial
0.0510746,0.470646,-0.0337644,Capillary Endothelial
0.0274267,0.417464,-0.0111942,Capillary Endothelial
0.0553768,0.466563,-0.0308712,Capillary Endothelial
-0.00179406,0.421903,-0.0189127,Capillary Endothelial
0.0593996,0.40849,-0.015371,Capillary Endothelial
0.0346083,0.483964,-0.0416567,Capillary Endothelial
0.0296318,0.446375,-0.00700095,Capillary Endothelial
0.0106025,0.446827,-0.0275434,Capillary Endothelial
0.00988914,0.452326,-0.0460307,Capillary Endothelial
0.0120831,0.452521,-0.0338644,Capillary Endothelial
0.0674348,0.405409,-0.0311314,Capillary Endothelial
0.0321458,0.401063,-0.0390828,Capillary Endothelial
0.019632,0.465519,-0.0167043,Capillary Endothelial
0.00266985,0.403551,-0.0370144,Capillary Endothelial
0.0367043,0.437399,-0.0100982,Capillary Endothelial
0.0185222,0.434376,-0.00859278,Capillary Endothelial
0.0270742,0.467936,-0.0419583,Capillary Endothelial
0.0480343,0.440942,-0.0249309,Capillary Endothelial
0.0579824,0.413415,-0.0186571,Capillary Endothelial
0.0568918,0.424899,-0.0219537,Capillary Endothelial
0.039104,0.398012,-0.0594792,Capillary Endothelial
0.0310641,0.445525,-0.0127732,Capillary Endothelial
0.0311321,0.399738,-0.0250911,Capillary Endothelial
0.0425216,0.415067,-0.0124802,Capillary Endothelial
0.0405154,0.394597,-0.0488465,Capillary Endothelial
0.0428444,0.403919,-0.015716,Capillary Endothelial
0.0686325,0.392984,-0.0502972,Capillary Endothelial
0.0507047,0.464054,-0.0224114,Capillary Endothelial
0.0441753,0.430075,-0.0318368,Capillary Endothelial
0.0285418,0.400998,-0.0523926,Capillary Endothelial
0.0759577,0.397473,-0.0424717,Capillary Endothelial
0.0677755,0.422654,-0.0167647,Capillary Endothelial
0.0356345,0.396032,-0.0517724,Capillary Endothelial
0.0379594,0.417399,-0.0092602,Capillary Endothelial
0.0474016,0.469265,-0.0369107,Capillary Endothelial
0.0468458,0.456876,-0.0323972,Capillary Endothelial
0.0645196,0.395996,-0.0310635,Capillary Endothelial
0.0135644,0.442991,-0.0213905,Capillary Endothelial
0.00863056,0.422361,-0.0161434,Capillary Endothelial
0.0383079,0.462743,-0.0141982,Capillary Endothelial
0.0260221,0.483665,-0.022752,Capillary Endothelial
0.0210433,0.435834,-0.0470685,Capillary Endothelial
0.037883,0.397063,-0.0227936,Capillary Endothelial
0.0457981,0.417062,-0.0351558,Capillary Endothelial
0.0343307,0.407532,-0.0175068,Capillary Endothelial
0.00352976,0.445214,-0.0239563,Capillary Endothelial
0.0662158,0.395991,-0.0445508,Capillary Endothelial
0.0575606,0.408254,-0.0277527,Capillary Endothelial
0.0291312,0.402906,-0.0492729,Capillary Endothelial
0.0778591,0.403246,-0.0260229,Capillary Endothelial
0.0427485,0.441285,-0.0265695,Capillary Endothelial
0.0194311,0.4071,-0.0162712,Capillary Endothelial
0.0318584,0.403917,-0.0157758,Capillary Endothelial
0.0174706,0.454629,-0.0144283,Capillary Endothelial
0.0103496,0.403029,-0.0383696,Capillary Endothelial
0.043509,0.46693,-0.0364178,Capillary Endothelial
0.0179333,0.41994,-0.0580374,Capillary Endothelial
0.0584158,0.408092,-0.0251829,Capillary Endothelial
0.0251653,0.404144,-0.0626992,Capillary Endothelial
0.0338097,0.403929,-0.0172398,Capillary Endothelial
0.0327019,0.405208,-0.0316272,Capillary Endothelial
0.054365,0.415436,-0.0161616,Capillary Endothelial
0.0677391,0.406819,-0.0149954,Capillary Endothelial
0.05584,0.407687,-0.0149775,Capillary Endothelial
0.0313505,0.432425,-0.0119984,Capillary Endothelial
0.042649,0.408076,-0.0452429,Capillary Endothelial
0.0301413,0.443959,-0.0368402,Capillary Endothelial
0.0300843,0.401458,-0.0467693,Capillary Endothelial
0.059043,0.400677,-0.019028,Capillary Endothelial
0.0472332,0.395331,-0.0450024,Capillary Endothelial
0.024242,0.399984,-0.0556636,Capillary Endothelial
0.0174558,0.44323,-0.049012,Capillary Endothelial
0.0279755,0.397332,-0.0466164,Capillary Endothelial
0.0320275,0.475052,-0.0237242,Capillary Endothelial
0.0758203,0.39749,-0.0351603,Capillary Endothelial
0.0666009,0.397092,-0.0307162,Capillary Endothelial
0.0389198,0.425333,-0.0367415,Capillary Endothelial
0.0370487,0.480641,-0.0280596,Capillary Endothelial
0.0109519,0.479866,-0.025041,Capillary Endothelial
0.00329049,0.437959,-0.0242166,Capillary Endothelial
0.0663238,0.399023,-0.0465178,Capillary Endothelial
0.0362675,0.471104,-0.0240188,Capillary Endothelial
0.0542239,0.41439,-0.0137458,Capillary Endothelial
0.0337898,0.398558,-0.0254346,Capillary Endothelial
0.0343426,0.450365,-0.00905107,Capillary Endothelial
0.035809,0.443831,-0.0108253,Capillary Endothelial
0.0218434,0.439496,-0.0100479,Capillary Endothelial
0.0299542,0.458943,-0.0115549,Capillary Endothelial
0.00673307,0.451339,-0.0348115,Capillary Endothelial
0.0441172,0.395639,-0.0602216,Capillary Endothelial
0.027049,0.424094,-0.0473315,Capillary Endothelial
0.0316993,0.450372,-0.0104184,Capillary Endothelial
0.0101026,0.403268,-0.022987,Capillary Endothelial
0.0526201,0.438768,-0.0202558,Capillary Endothelial
0.012093,0.447769,-0.0229872,Capillary Endothelial
0.0165383,0.435777,-0.0532535,Capillary Endothelial
0.0523181,0.418911,-0.0300726,Capillary Endothelial
0.0170255,0.491244,-0.0270558,Capillary Endothelial
0.0391583,0.447252,-0.0306824,Capillary Endothelial
0.0352598,0.421394,-0.00761177,Capillary Endothelial
0.0253234,0.432709,-0.0443446,Capillary Endothelial
0.0436896,0.397031,-0.0242748,Capillary Endothelial
0.0564351,0.402476,-0.0447754,Capillary Endothelial
0.0375299,0.446498,-0.0317878,Capillary Endothelial
0.049934,0.454363,-0.0151325,Capillary Endothelial
0.0177786,0.423192,-0.0560582,Capillary Endothelial
0.0485317,0.391304,-0.0352561,Capillary Endothelial
0.0562676,0.43787,-0.0123238,Capillary Endothelial
0.0171377,0.399297,-0.037146,Capillary Endothelial
0.0490179,0.456521,-0.0288497,Capillary Endothelial
0.0173487,0.433326,-0.0563832,Capillary Endothelial
0.0146023,0.459034,-0.0221797,Capillary Endothelial
0.0226802,0.480593,-0.0205909,Capillary Endothelial
0.0582317,0.404843,-0.0190905,Capillary Endothelial
0.058052,0.39786,-0.0443452,Capillary Endothelial
0.00445004,0.410295,-0.0199402,Capillary Endothelial
